title,start_time,end_time,description,exercise_title,superset_id,exercise_notes,set_index,set_type,weight_kg,reps,distance_km,duration_seconds,rpe
Pectoral,"30 jul 2024, 17:26","30 jul 2024, 18:09",,Aperturas (Máquina),,R12,1,normal,40.0,,,,
,"30 jul 2024, 17:26","30 jul 2024, 18:09",,Aperturas (Máquina),,R12,2,normal,40.0,11.0,,,
,"30 jul 2024, 17:26","30 jul 2024, 18:09",,Aperturas (Máquina),,R12,3,normal,30.0,9.0,,,
Pectoral,,"30 jul 2024, 18:09",,Press de Banca Inclinado (Mancuerna),,R10,0,normal,20.0,10.0,,,
Pectoral,"30 jul 2024, 17:26","30 jul 2024, 18:09",,,,R10,1,normal,20.0,9.0,,,
Pectoral,"30 jul 2024, 17:26","30 jul 2024, 18:09",,,,R10,2,normal,20.0,10.0,,,
,"30 jul 2024, 17:26","30 jul 2024, 18:09",,Press de Banca Inclinado (Mancuerna),,R10,3,normal,20.0,9.0,,,
Pectoral,"30 jul 2024, 17:26","30 jul 2024, 18:09",,,,,0,normal,30.0,12.0,,,
Pectoral,"30 jul 2024, 17:26","30 jul 2024, 18:09",,Press de Pecho Inclinado (Máquina),,,1,normal,,11.0,,,
Pectoral,,"30 jul 2024, 18:09",,Press de Pecho Inclinado (Máquina),,,2,normal,30.0,11.0,,,
Pectoral,"30 jul 2024, 17:26","30 jul 2024, 18:09",,Press de Pecho Inclinado (Máquina),,,3,normal,,9.0,,,
,"30 jul 2024, 17:26","30 jul 2024, 18:09",,Press de Banca (Máquina Smith),,,0,normal,50.0,10.0,,,
Pectoral,"30 jul 2024, 17:26","30 jul 2024, 18:09",,Press de Banca (Máquina Smith),,,1,normal,40.0,,,,
Pectoral,"30 jul 2024, 17:26","30 jul 2024, 18:09",,Press de Banca (Máquina Smith),,,2,normal,,10.0,,,
Pectoral,"26 jul 2024, 17:54","26 jul 2024, 18:31",,Levantamiento de Piernas en Barra,,,0,normal,,12.0,,,
Pectoral,"26 jul 2024, 17:54","26 jul 2024, 18:31",,Levantamiento de Piernas en Barra,,,1,normal,,,,,
Pectoral,,"26 jul 2024, 18:31",,Levantamiento de Piernas en Barra,,,2,normal,,10.0,,,
Pectoral,"26 jul 2024, 17:54","26 jul 2024, 18:31",,Levantamiento de Piernas en Barra,,,3,normal,,8.0,,,
Pectoral,"26 jul 2024, 17:54","26 jul 2024, 18:31",,Abdominal Corto con Cable,,R15,0,normal,40.0,,,,
,"26 jul 2024, 17:54","26 jul 2024, 18:31",,Abdominal Corto con Cable,,R15,1,normal,40.0,13.0,,,
Pectoral,"26 jul 2024, 17:54","26 jul 2024, 18:31",,Abdominal Corto con Cable,,R15,2,normal,40.0,,,,
Pectoral,"26 jul 2024, 17:54","26 jul 2024, 18:31",,Abdominal Corto con Cable,,R15,3,normal,40.0,,,,
,"26 jul 2024, 17:54","26 jul 2024, 18:31",,Aperturas (Máquina),,R12,0,normal,40.0,12.0,,,
Pectoral,"26 jul 2024, 17:54","26 jul 2024, 18:31",,,,R12,1,normal,40.0,12.0,,,
Pectoral,"26 jul 2024, 17:54","26 jul 2024, 18:31",,Aperturas (Máquina),,R12,2,normal,,9.0,,,
Pectoral,,"26 jul 2024, 18:31",,Aperturas (Máquina),,R12,3,normal,30.0,9.0,,,
,"26 jul 2024, 17:54","26 jul 2024, 18:31",,Press de Banca Inclinado (Mancuerna),,R10,0,normal,20.0,9.0,,,
Pectoral,,"26 jul 2024, 18:31",,Press de Banca Inclinado (Mancuerna),,R10,1,normal,20.0,9.0,,,
Pectoral,"26 jul 2024, 17:54","26 jul 2024, 18:31",,Press de Banca Inclinado (Mancuerna),,R10,2,normal,,6.0,,,
Pectoral,"26 jul 2024, 17:54","26 jul 2024, 18:31",,Press de Banca Inclinado (Mancuerna),,R10,3,normal,,6.0,,,
Pectoral,"26 jul 2024, 17:54","26 jul 2024, 18:31",,Press de Pecho Inclinado (Máquina),,,0,normal,30.0,,,,
Pectoral,,"26 jul 2024, 18:31",,Press de Pecho Inclinado (Máquina),,,1,normal,30.0,10.0,,,
Pectoral,,"26 jul 2024, 18:31",,Press de Pecho Inclinado (Máquina),,,2,normal,30.0,10.0,,,
Pectoral,,"26 jul 2024, 18:31",,Press de Pecho Inclinado (Máquina),,,3,normal,30.0,9.0,,,
Pectoral,"26 jul 2024, 17:54","26 jul 2024, 18:31",,,,,0,normal,40.0,10.0,,,
Pectoral,"26 jul 2024, 17:54","26 jul 2024, 18:31",,,,,1,normal,40.0,9.0,,,
Pectoral,"26 jul 2024, 17:54","26 jul 2024, 18:31",,Press de Banca (Máquina Smith),,,2,normal,40.0,,,,
Brazos,"26 jul 2024, 11:34","26 jul 2024, 12:44",,,,,0,normal,,13.0,,,
Brazos,"26 jul 2024, 11:34","26 jul 2024, 12:44",,Levantamiento de Piernas en Barra,,,1,normal,,,,,
Brazos,,"26 jul 2024, 12:44",,Levantamiento de Piernas en Barra,,,2,normal,,8.0,,,
Brazos,"26 jul 2024, 11:34","26 jul 2024, 12:44",,,,,3,normal,,8.0,,,
Brazos,"26 jul 2024, 11:34","26 jul 2024, 12:44",,,,,0,normal,,12.0,,,
Brazos,"26 jul 2024, 11:34","26 jul 2024, 12:44",,Abdominal Corto en Banco Inclinado,,,1,normal,,12.0,,,
Brazos,"26 jul 2024, 11:34","26 jul 2024, 12:44",,,,,2,normal,,12.0,,,
Brazos,"26 jul 2024, 11:34","26 jul 2024, 12:44",,Triceps Rope Pushdown,,R12,0,normal,,12.0,,,
Brazos,,"26 jul 2024, 12:44",,Triceps Rope Pushdown,,R12,1,normal,25.0,12.0,,,
Brazos,"26 jul 2024, 11:34","26 jul 2024, 12:44",,Triceps Rope Pushdown,,R12,2,normal,25.0,,,,
Brazos,"26 jul 2024, 11:34","26 jul 2024, 12:44",,,,R12,3,normal,25.0,9.0,,,
Brazos,"26 jul 2024, 11:34","26 jul 2024, 12:44",,,,R15,0,normal,24.0,14.0,,,
Brazos,"26 jul 2024, 11:34","26 jul 2024, 12:44",,Extensión de Tríceps (Mancuerna),,R15,1,normal,,13.0,,,
Brazos,"26 jul 2024, 11:34","26 jul 2024, 12:44",,Extensión de Tríceps (Mancuerna),,R15,2,normal,24.0,,,,
Brazos,"26 jul 2024, 11:34","26 jul 2024, 12:44",,Extensión de Tríceps (Mancuerna),,R15,3,normal,,12.0,,,
Brazos,"26 jul 2024, 11:34","26 jul 2024, 12:44",,Press Francés (Mancuerna),,R12,0,normal,12.0,,,,
Brazos,"26 jul 2024, 11:34","26 jul 2024, 12:44",,,,R12,1,normal,12.0,12.0,,,
Brazos,"26 jul 2024, 11:34","26 jul 2024, 12:44",,Press Francés (Mancuerna),,R12,2,normal,12.0,,,,
Brazos,,"26 jul 2024, 12:44",,Press Francés (Mancuerna),,R12,3,normal,12.0,12.0,,,
Brazos,"26 jul 2024, 11:34","26 jul 2024, 12:44",,,,R8,0,normal,30.0,8.0,,,
Brazos,,"26 jul 2024, 12:44",,Tríceps con Polea,,R8,1,normal,30.0,8.0,,,
Brazos,"26 jul 2024, 11:34","26 jul 2024, 12:44",,,,R8,2,normal,30.0,7.0,,,
Brazos,,"26 jul 2024, 12:44",,Curl Martillo (Mancuerna),,R10,0,normal,18.0,10.0,,,
Brazos,,"26 jul 2024, 12:44",,Curl Martillo (Mancuerna),,R10,1,normal,18.0,10.0,,,
Brazos,,"26 jul 2024, 12:44",,Curl Martillo (Mancuerna),,R10,2,normal,18.0,10.0,,,
Brazos,"26 jul 2024, 11:34","26 jul 2024, 12:44",,,,R10,3,normal,18.0,9.0,,,
Brazos,"26 jul 2024, 11:34","26 jul 2024, 12:44",,,,R12,0,normal,8.0,12.0,,,
,"26 jul 2024, 11:34","26 jul 2024, 12:44",,Curl Bayesian,,R12,1,normal,8.0,12.0,,,
Brazos,"26 jul 2024, 11:34","26 jul 2024, 12:44",,,,R12,2,normal,8.0,8.0,,,
Brazos,"26 jul 2024, 11:34","26 jul 2024, 12:44",,,,R12,3,normal,8.0,10.0,,,
Brazos,,"26 jul 2024, 12:44",,Preacher Curl (Dumbbell),,R10,0,normal,8.0,10.0,,,
Brazos,,"26 jul 2024, 12:44",,Preacher Curl (Dumbbell),,R10,1,normal,8.0,10.0,,,
,"26 jul 2024, 11:34","26 jul 2024, 12:44",,Preacher Curl (Dumbbell),,R10,2,normal,8.0,10.0,,,
Brazos,,"26 jul 2024, 12:44",,Preacher Curl (Dumbbell),,R10,3,normal,8.0,9.0,,,
Brazos,"26 jul 2024, 11:34","26 jul 2024, 12:44",,Curl Invertido (Barra),,R15,0,normal,,15.0,,,
Brazos,"26 jul 2024, 11:34","26 jul 2024, 12:44",,Curl Invertido (Barra),,R15,1,normal,,15.0,,,
,"26 jul 2024, 11:34","26 jul 2024, 12:44",,Curl Invertido (Barra),,R15,2,normal,15.0,15.0,,,
,"25 jul 2024, 11:05","25 jul 2024, 12:11",,Levantamiento de Piernas en Barra,,,0,normal,,14.0,,,
Hombro,"25 jul 2024, 11:05","25 jul 2024, 12:11",,,,,1,normal,,12.0,,,
,"25 jul 2024, 11:05","25 jul 2024, 12:11",,Levantamiento de Piernas en Barra,,,2,normal,,10.0,,,
,"25 jul 2024, 11:05","25 jul 2024, 12:11",,Levantamiento de Piernas en Barra,,,3,normal,,6.0,,,
,"25 jul 2024, 11:05","25 jul 2024, 12:11",,Abdominal Corto con Cable,,R15,0,normal,35.0,12.0,,,
Hombro,"25 jul 2024, 11:05","25 jul 2024, 12:11",,Abdominal Corto con Cable,,R15,1,normal,35.0,,,,
Hombro,"25 jul 2024, 11:05","25 jul 2024, 12:11",,Abdominal Corto con Cable,,R15,2,normal,,12.0,,,
Hombro,"25 jul 2024, 11:05","25 jul 2024, 12:11",,Abdominal Corto con Cable,,R15,3,normal,35.0,,,,
Hombro,"25 jul 2024, 11:05","25 jul 2024, 12:11",,Elevacion Laterales (Mancuerna),,,0,normal,14.0,,,,
,"25 jul 2024, 11:05","25 jul 2024, 12:11",,Elevacion Laterales (Mancuerna),,,1,normal,14.0,14.0,,,
,"25 jul 2024, 11:05","25 jul 2024, 12:11",,Elevacion Laterales (Mancuerna),,,2,normal,14.0,15.0,,,
Hombro,"25 jul 2024, 11:05","25 jul 2024, 12:11",,Elevacion Laterales (Mancuerna),,,3,normal,,14.0,,,
Hombro,,"25 jul 2024, 12:11",,Elevacion Laterales (Cable),,R12,0,normal,17.5,12.0,,,
Hombro,"25 jul 2024, 11:05","25 jul 2024, 12:11",,Elevacion Laterales (Cable),,R12,1,normal,,10.0,,,
,"25 jul 2024, 11:05","25 jul 2024, 12:11",,Elevacion Laterales (Cable),,R12,2,normal,17.5,10.0,,,
Hombro,"25 jul 2024, 11:05","25 jul 2024, 12:11",,Elevacion Laterales (Cable),,R12,3,normal,,10.0,,,
Hombro,,"25 jul 2024, 12:11",,Tirón a la Cara,,R15,0,normal,25.0,15.0,,,
Hombro,"25 jul 2024, 11:05","25 jul 2024, 12:11",,Tirón a la Cara,,R15,1,normal,25.0,,,,
Hombro,,"25 jul 2024, 12:11",,Tirón a la Cara,,R15,2,normal,25.0,15.0,,,
Hombro,,"25 jul 2024, 12:11",,Tirón a la Cara,,R15,3,normal,25.0,13.0,,,
,"25 jul 2024, 11:05","25 jul 2024, 12:11",,Vuelos Posteriores (Mancuerna),,R12,0,normal,12.0,12.0,,,
Hombro,"25 jul 2024, 11:05","25 jul 2024, 12:11",,Vuelos Posteriores (Mancuerna),,R12,1,normal,,12.0,,,
,"25 jul 2024, 11:05","25 jul 2024, 12:11",,Vuelos Posteriores (Mancuerna),,R12,2,normal,12.0,12.0,,,
,"25 jul 2024, 11:05","25 jul 2024, 12:11",,Vuelos Posteriores (Mancuerna),,R12,3,normal,12.0,10.0,,,
Hombro,"25 jul 2024, 11:05","25 jul 2024, 12:11",,,,R8,0,normal,60.0,8.0,,,
Hombro,"25 jul 2024, 11:05","25 jul 2024, 12:11",,,,R8,1,normal,60.0,8.0,,,
Hombro,,"25 jul 2024, 12:11",,Shoulder Press (Machine Plates),,R8,2,normal,60.0,7.0,,,
Hombro,"25 jul 2024, 11:05","25 jul 2024, 12:11",,,,R8,3,normal,60.0,7.0,,,
Espalda,"24 jul 2024, 11:33","24 jul 2024, 12:40",,Press de Pantorrilla (Máquina),,R15,0,normal,,15.0,,,
Espalda,"24 jul 2024, 11:33","24 jul 2024, 12:40",,,,R15,1,normal,180.0,15.0,,,
Espalda,"24 jul 2024, 11:33","24 jul 2024, 12:40",,Press de Pantorrilla (Máquina),,R15,2,normal,,12.0,,,
Espalda,"24 jul 2024, 11:33","24 jul 2024, 12:40",,Press de Pantorrilla (Máquina),,R15,3,normal,,12.0,,,
,"24 jul 2024, 11:33","24 jul 2024, 12:40",,Press de Pantorrilla (Máquina),,R15,0,normal,120.0,15.0,,,
Espalda,"24 jul 2024, 11:33","24 jul 2024, 12:40",,Press de Pantorrilla (Máquina),,R15,1,normal,,13.0,,,
,"24 jul 2024, 11:33","24 jul 2024, 12:40",,Press de Pantorrilla (Máquina),,R15,2,normal,120.0,12.0,,,
Espalda,"24 jul 2024, 11:33","24 jul 2024, 12:40",,Press de Pantorrilla (Máquina),,R15,3,normal,,12.0,,,
Espalda,"24 jul 2024, 11:33","24 jul 2024, 12:40",,Jalón al Pecho (Cable),,R10,0,normal,65.0,,,,
Espalda,"24 jul 2024, 11:33","24 jul 2024, 12:40",,,,R10,1,normal,65.0,10.0,,,
Espalda,"24 jul 2024, 11:33","24 jul 2024, 12:40",,Jalón al Pecho (Cable),,R10,2,normal,65.0,,,,
,"24 jul 2024, 11:33","24 jul 2024, 12:40",,Jalón al Pecho (Cable),,R10,3,normal,65.0,10.0,,,
Espalda,,"24 jul 2024, 12:40",,Remo Inclinado (Barra),,R10,0,normal,70.0,10.0,,,
Espalda,"24 jul 2024, 11:33","24 jul 2024, 12:40",,,,R10,1,normal,70.0,9.0,,,
Espalda,"24 jul 2024, 11:33","24 jul 2024, 12:40",,Remo Inclinado (Barra),,R10,2,normal,70.0,,,,
Espalda,"24 jul 2024, 11:33","24 jul 2024, 12:40",,Remo Inclinado (Barra),,R10,3,normal,70.0,,,,
Espalda,"24 jul 2024, 11:33","24 jul 2024, 12:40",,Remo con Mancuerna,,R10,0,normal,,10.0,,,
Espalda,"24 jul 2024, 11:33","24 jul 2024, 12:40",,Remo con Mancuerna,,R10,1,normal,32.0,,,,
Espalda,"24 jul 2024, 11:33","24 jul 2024, 12:40",,,,R10,2,normal,32.0,8.0,,,
Espalda,"24 jul 2024, 11:33","24 jul 2024, 12:40",,Remo Sentado con Cable,,R10,0,normal,50.0,,,,
Espalda,"24 jul 2024, 11:33","24 jul 2024, 12:40",,,,R10,1,normal,50.0,8.0,,,
Espalda,"24 jul 2024, 11:33","24 jul 2024, 12:40",,Remo Sentado con Cable,,R10,2,normal,,7.0,,,
,"24 jul 2024, 11:33","24 jul 2024, 12:40",,Remo Sentado con Cable,,R10,3,normal,50.0,7.0,,,
Espalda,"24 jul 2024, 11:33","24 jul 2024, 12:40",,Straight Arm Lat Pulldown (Cable),,R12,0,normal,15.0,,,,
Espalda,"24 jul 2024, 11:33","24 jul 2024, 12:40",,Straight Arm Lat Pulldown (Cable),,R12,1,normal,15.0,,,,
Espalda,,"24 jul 2024, 12:40",,Straight Arm Lat Pulldown (Cable),,R12,2,normal,15.0,12.0,,,
Pectoral,"23 jul 2024, 15:36","23 jul 2024, 16:35",,Levantamiento de Piernas en Barra,,,0,normal,,12.0,,,
Pectoral,"23 jul 2024, 15:36","23 jul 2024, 16:35",,Levantamiento de Piernas en Barra,,,1,normal,,,,,
Pectoral,,"23 jul 2024, 16:35",,Levantamiento de Piernas en Barra,,,2,normal,,10.0,,,
,"23 jul 2024, 15:36","23 jul 2024, 16:35",,Levantamiento de Piernas en Barra,,,3,normal,,8.0,,,
Pectoral,"23 jul 2024, 15:36","23 jul 2024, 16:35",,Abdominal Corto con Cable,,R15,0,normal,,15.0,,,
Pectoral,"23 jul 2024, 15:36","23 jul 2024, 16:35",,Abdominal Corto con Cable,,R15,1,normal,40.0,,,,
Pectoral,"23 jul 2024, 15:36","23 jul 2024, 16:35",,Abdominal Corto con Cable,,R15,2,normal,40.0,,,,
Pectoral,"23 jul 2024, 15:36","23 jul 2024, 16:35",,Abdominal Corto con Cable,,R15,3,normal,40.0,,,,
Pectoral,,"23 jul 2024, 16:35",,Aperturas (Máquina),,R12,0,normal,40.0,12.0,,,
Pectoral,"23 jul 2024, 15:36","23 jul 2024, 16:35",,Aperturas (Máquina),,R12,1,normal,,12.0,,,
